"id","updatedAt","jobTitle","jobOfferCardTitle","jobOfferCardSalaryList","appealTitle","requiredText","facilityName","facilityAddress","facilityAccess"
"553337","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア池袋の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【豊島区高松】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア池袋","高松1-11-15","東京メトロ有楽町線 要町駅から徒歩で6分 東京メトロ副都心線 要町駅から徒歩で6分 東京メトロ副都心線 池袋駅から徒歩で14分"
"524643","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケアラヴィーレ赤羽の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【北区赤羽西】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケアラヴィーレ赤羽","赤羽西5-2-43","都営三田線 本蓮沼駅から徒歩で13分 宇都宮線 赤羽駅から徒歩で18分 JR埼京線 赤羽駅から徒歩で18分"
"524646","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア錦糸町の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【墨田区太平】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア錦糸町","太平3-11-10","東京メトロ半蔵門線 錦糸町駅から徒歩で7分 JR中央・総武線 錦糸町駅から徒歩で7分 JR総武本線 錦糸町駅から徒歩で7分"
"524649","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア在宅老人ホーム目黒の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【目黒区柿の木坂】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア在宅老人ホーム目黒","柿の木坂2-30-15","東急東横線 都立大学駅から徒歩で13分 東急東横線 学芸大学駅から徒歩で16分 東急田園都市線 駒沢大学駅から徒歩で18分"
"524661","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケアラヴィーレ鷺ノ宮の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区中村南】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケアラヴィーレ鷺ノ宮","中村南3-23-11","西武池袋線 中村橋駅から徒歩で11分 西武新宿線 鷺ノ宮駅から徒歩で13分 西武池袋線 富士見台駅から徒歩で16分"
"524624","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ西大井の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【品川区西大井】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ西大井","西大井2丁目14-3","JR横須賀線 西大井駅から徒歩で5分 JR湘南新宿ライン 西大井駅から徒歩で5分 東急大井町線 下神明駅から徒歩で17分"
"553332","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア下目黒の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【目黒区下目黒】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア下目黒","下目黒3-5-16","東急目黒線 不動前駅から徒歩で9分 東急目黒線 目黒駅から徒歩で11分 東京メトロ南北線 目黒駅から徒歩で11分"
"524658","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家石神井公園の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区石神井町】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家石神井公園","石神井町2丁目34-14","西武池袋線 石神井公園駅から徒歩で9分 西武池袋線 練馬高野台駅から徒歩で19分"
"524659","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア早宮の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区早宮】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア早宮","早宮2-17-37","東京メトロ有楽町線 平和台駅から徒歩で1分 東京メトロ副都心線 平和台駅から徒歩で1分 都営大江戸線 練馬春日町駅から徒歩で18分"
"524664","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ練馬土支田の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区土支田】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ練馬土支田","土支田2-21","都営大江戸線 光が丘駅から徒歩で16分"
"524666","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケアラヴィーレ南大泉の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区南大泉】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケアラヴィーレ南大泉","南大泉2-1-28","西武新宿線 武蔵関駅から徒歩で18分 西武新宿線 東伏見駅から徒歩で18分 西武池袋線 保谷駅から徒歩で20分"
"524667","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家氷川台の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区氷川台】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家氷川台","氷川台3丁目2-6","東京メトロ有楽町線 氷川台駅から徒歩で9分 東京メトロ副都心線 氷川台駅から徒歩で9分 西武有楽町線 小竹向原駅から徒歩で17分"
"524620","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家Ｓときわ台南の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【板橋区東新町】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓときわ台南","東新町1丁目29-6","東武東上線 ときわ台駅から徒歩で13分 東武東上線 上板橋駅から徒歩で13分 東武東上線 中板橋駅から徒歩で20分"
"553338","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア徳丸の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【板橋区徳丸】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア徳丸","徳丸2-17-9","東武東上線 東武練馬駅から徒歩で10分"
"524622","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家ＧＨ徳丸の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【板橋区徳丸】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家ＧＨ徳丸","徳丸2-17-9","東武東上線 東武練馬駅から徒歩で10分"
"524640","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア白山の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【文京区白山】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア白山","白山5-17-19","都営三田線 千石駅から徒歩で3分 東京メトロ南北線 本駒込駅から徒歩で11分 都営三田線 白山駅から徒歩で10分"
"553336","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア大塚の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【豊島区南大塚】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア大塚","南大塚3-43-5","JR山手線 大塚駅から徒歩で3分 都電荒川線 向原駅から徒歩で6分 東京メトロ丸ノ内線 新大塚駅から徒歩で5分"
"553343","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア桜台の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区桜台】 新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア桜台","桜台2-29-11","西武有楽町線 新桜台駅から徒歩で5分 西武池袋線 桜台駅から徒歩で8分 東京メトロ有楽町線 氷川台駅から徒歩で11分"
"524660","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ大泉北の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区大泉町】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ大泉北","大泉町5丁目2-5","西武池袋線 大泉学園駅から徒歩で22分"
"524663","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家光が丘の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区土支田】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家光が丘","土支田1丁目15-16","都営大江戸線 光が丘駅から徒歩で17分"
"524668","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ平和台の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【練馬区平和台】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ平和台","平和台4丁目9-14","東京メトロ有楽町線 平和台駅から徒歩で4分 東京メトロ副都心線 平和台駅から徒歩で4分 東京メトロ有楽町線 氷川台駅から徒歩で15分"
"553335","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア中十条の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【北区中十条】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア中十条","中十条1-4-7","JR京浜東北線 東十条駅から徒歩で9分 JR埼京線 十条駅から徒歩で11分 東京メトロ南北線 王子駅から徒歩で11分"
"524645","2025-02-27T15:06:30.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケアラヴィーレ錦糸町の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【墨田区江東橋】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケアラヴィーレ錦糸町","江東橋5-9-1","都営新宿線 菊川駅から徒歩で7分 東京メトロ半蔵門線 住吉駅から徒歩で9分 都営新宿線 住吉駅から徒歩で9分"
"524572","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ北綾瀬の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【足立区北加平町】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ北綾瀬","北加平町3-26","つくばエクスプレス 六町駅から徒歩で12分 東京メトロ千代田線 北綾瀬駅から徒歩で13分 つくばエクスプレス 青井駅から徒歩で25分"
"524564","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ綾瀬の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【足立区綾瀬】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ綾瀬","綾瀬2丁目32-3","JR常磐線(上野～取手) 綾瀬駅から徒歩で6分 東京メトロ千代田線 綾瀬駅から徒歩で6分 つくばエクスプレス 青井駅から徒歩で23分"
"524565","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ王子神谷の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【足立区新田】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ王子神谷","新田1丁目3-19","東京メトロ南北線 志茂駅から徒歩で20分 東京メトロ南北線 王子神谷駅から徒歩で15分 JR京浜東北線 東十条駅から徒歩で27分"
"553325","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア北千住の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【足立区千住中居町】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア北千住","千住中居町33-3","東京メトロ日比谷線 北千住駅から徒歩で8分 東京メトロ千代田線 北千住駅から徒歩で8分 JR常磐線(上野～取手) 北千住駅から徒歩で8分"
"524568","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ扇東の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【足立区扇】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ扇東","扇1丁目27-28","日暮里・舎人ライナー 扇大橋駅から徒歩で8分 日暮里・舎人ライナー 高野駅から徒歩で14分 日暮里・舎人ライナー 足立小台駅から徒歩で18分"
"524570","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ足立保塚の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【足立区保塚町】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ足立保塚","保塚町4-31","つくばエクスプレス 六町駅から徒歩で11分 つくばエクスプレス 青井駅から徒歩で26分"
"524571","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家竹ノ塚サンフラワーの新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【足立区保木間】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家竹ノ塚サンフラワー","保木間5丁目7-12","東武伊勢崎線 谷塚駅から徒歩で21分 東武伊勢崎線 竹ノ塚駅から徒歩で24分"
"524578","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ西糀谷の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区西糀谷】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ西糀谷","西糀谷3丁目32-15","京急空港線 大鳥居駅から徒歩で1分 京急空港線 糀谷駅から徒歩で10分 京急空港線 穴守稲荷駅から徒歩で13分"
"524580","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケアラヴィーレ多摩川の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区多摩川】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケアラヴィーレ多摩川","多摩川2-13-22","東急多摩川線 矢口渡駅から徒歩で8分 東急池上線 蓮沼駅から徒歩で17分 東急多摩川線 武蔵新田駅から徒歩で18分"
"524581","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家東六郷の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区東六郷】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家東六郷","東六郷1丁目19-1","京急本線 雑色駅から徒歩で7分 京急空港線 糀谷駅から徒歩で15分 京急本線 京急蒲田駅から徒歩で16分"
"524587","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア新中野の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【中野区本町】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア新中野","本町6-20-14","東京メトロ丸ノ内線 新中野駅から徒歩で4分 東京メトロ丸ノ内線 東高円寺駅から徒歩で10分 東京メトロ丸ノ内線 中野富士見町駅から徒歩で10分"
"524617","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家ときわ台の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【板橋区前野町】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家ときわ台","前野町2丁目18-3","東武東上線 ときわ台駅から徒歩で10分 東武東上線 上板橋駅から徒歩で14分 東武東上線 中板橋駅から徒歩で19分"
"524569","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア梅島の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【足立区梅島】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア梅島","梅島2-2-10","東武伊勢崎線 梅島駅から徒歩で9分 東武伊勢崎線 西新井駅から徒歩で16分 東武大師線 西新井駅から徒歩で16分"
"524579","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家大鳥居の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区西糀谷】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家大鳥居","西糀谷3丁目32-2","京急空港線 大鳥居駅から徒歩で4分 京急空港線 糀谷駅から徒歩で10分 京急空港線 穴守稲荷駅から徒歩で15分"
"524582","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケアラヴィーレ羽田の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区東糀谷】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケアラヴィーレ羽田","東糀谷5丁目19-18","東京モノレール 整備場駅から徒歩で24分 京急空港線 大鳥居駅から徒歩で13分 京急空港線 穴守稲荷駅から徒歩で16分"
"524586","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア新中野デイサービスの新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【中野区中央】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア新中野デイサービス","中央3-27-15","東京メトロ丸ノ内線 新中野駅から徒歩で7分 東京メトロ丸ノ内線 中野新橋駅から徒歩で11分 都営大江戸線 中野坂上駅から徒歩で12分"
"524576","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ羽田の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区羽田】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ羽田","羽田2丁目2-11","京急空港線 穴守稲荷駅から徒歩で7分 京急空港線 大鳥居駅から徒歩で9分 京急空港線 天空橋駅から徒歩で17分"
"524577","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア西蒲田の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区西蒲田】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア西蒲田","西蒲田7-21-10","東急池上線 蓮沼駅から徒歩で2分 東急池上線 蒲田駅から徒歩で7分 東急多摩川線 蒲田駅から徒歩で7分"
"524583","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア在宅老人ホーム大田の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区南蒲田】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア在宅老人ホーム大田","南蒲田1-1-22","京急本線 京急蒲田駅から徒歩で6分 京急空港線 京急蒲田駅から徒歩で6分 京急本線 梅屋敷駅から徒歩で10分"
"553330","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア本羽田の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【大田区本羽田】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア本羽田","本羽田3-24-6","京急空港線 穴守稲荷駅から徒歩で12分 京急空港線 大鳥居駅から徒歩で11分 京急大師線 産業道路駅から徒歩で16分"
"524585","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア新井の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【中野区新井】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア新井","新井3-16-7","西武新宿線 沼袋駅から徒歩で8分 西武新宿線 新井薬師前駅から徒歩で14分 JR中央線(快速) 中野駅から徒歩で12分"
"524610","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","そんぽの家Ｓ新高島平の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【板橋区高島平】新卒ケアスタッフ募集！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","そんぽの家Ｓ新高島平","高島平7丁目17-9","都営三田線 新高島平駅から徒歩で4分 都営三田線 高島平駅から徒歩で8分 都営三田線 西高島平駅から徒歩で12分"
"524611","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケア高島平の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【板橋区高島平】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか。","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケア高島平","高島平8-14-9","都営三田線 高島平駅から徒歩で1分 都営三田線 新高島平駅から徒歩で9分 都営三田線 西台駅から徒歩で16分"
"524612","2025-02-27T15:06:29.000+09:00","新卒ケアスタッフ","ＳＯＭＰＯケアラヴィーレ高島平の新卒ケアスタッフ求人","正職員 月給 163,000円 〜 205,800円","【板橋区坂下】新卒ケアスタッフ募集！！介護の総合ブランドの当社で、日本の介護を変えていくお仕事をしてみませんか？","資格不問
※入社までに「介護職員初任者研修」の取得が必要です
（資格取得費用は7万円まで負担いたします）","ＳＯＭＰＯケアラヴィーレ高島平","坂下3-5-2","都営三田線 蓮根駅から徒歩で8分 都営三田線 志村三丁目駅から徒歩で13分 JR埼京線 浮間舟渡駅から徒歩で17分"
